Year,MO,DY,WS2M,T2M_MIN,T2M_MAX,T2MDEW,PRECTOTCORR,WS10M,PS,WD10M,SSM,SUSM
2020,1,8,1.59,8.05,16.27,10.44,10.04,2.38,98.89,181.19,17.555,69.859
2020,1,9,2.6,4.04,17.3,3.06,0.06,3.99,99.28,310.69,16.227,75.499
2020,1,10,2.13,1.95,19.04,-0.6,0.0,3.5,99.34,309.06,17.049,75.328
2020,1,11,1.55,1.9,19.51,-2.06,0.0,2.55,99.31,296.5,17.871,75.158
2020,1,12,1.17,6.6,21.44,-1.2,0.0,1.8,99.01,231.0,18.693,74.987
2020,1,13,2.06,5.73,23.34,4.94,1.09,3.4,98.56,140.69,19.654,79.187
2020,1,14,1.52,8.45,20.59,8.31,0.03,2.42,98.89,180.19,20.616,83.386
2020,1,15,1.4,5.86,21.27,6.4,0.0,2.34,99.0,306.5,21.577,87.586
2020,1,16,1.39,8.77,17.96,9.08,4.57,2.15,98.9,194.75,21.114,89.682
2020,1,17,1.65,8.55,18.93,8.29,4.63,2.7,98.99,253.44,20.652,91.777
2020,1,18,1.41,8.28,20.11,6.3,0.06,2.37,99.18,257.69,20.189,93.873
2020,1,19,1.98,4.72,19.75,4.24,0.0,3.26,99.24,314.06,19.695,92.652
2020,1,20,1.43,3.97,18.91,4.23,0.0,2.53,99.17,281.56,19.202,91.432
2020,1,21,1.27,6.94,20.08,1.78,0.0,2.23,99.28,73.19,18.708,90.211
2020,1,22,2.15,5.95,21.33,3.8,0.0,3.38,99.41,272.81,18.23,88.684
2020,1,23,3.61,4.68,20.23,2.69,0.0,5.42,99.24,302.25,17.751,87.158
2020,1,24,3.01,3.46,22.24,0.01,0.0,4.77,99.01,297.0,17.273,85.631
2020,1,25,1.3,4.28,20.55,0.43,0.0,2.41,99.09,325.25,19.186,86.446
2020,1,26,1.8,7.06,22.72,4.78,0.0,3.16,98.9,322.5,21.1,87.26
2020,1,27,1.53,9.18,24.44,6.88,1.23,2.35,98.67,130.56,23.013,88.075
2020,1,28,2.23,9.87,18.63,9.3,8.52,3.44,98.57,81.69,21.978,90.505
2020,1,29,1.03,8.67,21.0,7.72,1.68,1.81,99.05,221.94,20.944,92.934
2020,1,30,2.59,5.61,20.33,4.02,0.0,4.15,99.18,317.0,19.909,95.364
2020,1,31,1.97,4.52,19.86,3.32,0.0,3.12,98.93,310.94,19.369,93.807
2020,2,1,1.44,6.76,20.21,2.65,0.0,2.4,99.24,318.81,18.829,92.25
2020,2,2,2.19,3.91,20.9,3.48,0.0,3.67,99.38,315.75,18.289,90.693
2020,2,3,1.62,3.59,20.85,2.31,0.0,2.77,99.27,282.19,17.84,88.813
2020,2,4,1.27,4.76,21.05,1.68,0.0,2.34,99.13,126.62,17.391,86.932
2020,2,5,2.11,5.83,21.34,2.07,0.0,3.48,99.11,274.75,16.942,85.052
2020,2,6,1.55,4.3,19.76,2.57,0.0,2.57,99.05,258.12,16.514,83.224
2020,2,7,1.6,6.4,19.83,2.0,0.0,2.81,99.31,234.06,16.086,81.395
2020,2,8,1.94,4.13,21.37,2.92,0.0,3.39,99.49,318.62,15.658,79.567
2020,2,9,1.61,4.4,22.71,2.55,0.0,2.95,99.54,315.62,15.137,77.757
2020,2,10,1.7,5.34,22.12,2.35,0.0,2.87,99.32,310.06,14.616,75.946
2020,2,11,1.45,7.02,22.76,3.31,0.0,2.43,99.34,313.56,14.095,74.136
2020,2,12,2.66,6.69,26.14,4.48,0.0,4.26,99.24,296.0,13.651,71.859
2020,2,13,3.76,11.22,29.92,8.56,0.0,5.62,98.9,295.06,13.206,69.582
2020,2,14,4.27,11.06,26.48,6.26,0.0,6.4,98.64,298.62,12.762,67.305
2020,2,15,2.96,7.48,26.76,1.99,0.0,4.73,98.69,295.5,12.316,65.223
2020,2,16,1.95,6.8,27.28,1.36,0.0,3.45,99.01,317.62,11.871,63.14
2020,2,17,2.39,7.38,27.43,-0.5,0.0,4.04,99.12,307.69,11.425,61.058
2020,2,18,2.34,7.03,27.1,0.07,0.0,3.95,98.87,303.5,13.258,61.326
2020,2,19,2.58,8.73,27.25,0.98,0.0,3.98,98.79,127.0,15.091,61.594
2020,2,20,3.73,12.66,28.47,4.62,0.75,5.66,98.75,121.94,16.924,61.862
2020,2,21,3.55,12.55,21.93,11.14,14.7,5.34,99.12,63.06,15.447,63.053
2020,2,22,1.4,10.08,23.9,10.01,0.0,2.17,99.46,117.38,13.971,64.245
2020,2,23,1.02,13.4,26.51,10.07,1.24,1.8,99.21,30.0,12.494,65.436
2020,2,24,1.8,12.0,26.98,9.31,0.04,2.98,98.87,270.44,12.116,63.459
2020,2,25,1.52,11.06,26.28,8.65,0.91,2.64,98.79,322.38,11.737,61.482
2020,2,26,1.53,10.54,27.0,9.54,0.02,2.48,98.91,175.75,11.359,59.505
2020,2,27,1.59,11.15,25.87,10.75,0.0,2.62,98.94,111.25,11.504,58.604
2020,2,28,3.01,12.01,27.75,11.1,0.0,4.49,98.78,118.88,11.65,57.704
2020,2,29,2.7,14.37,26.86,13.3,4.89,4.02,98.69,110.31,11.795,56.803
2020,3,1,1.4,14.81,27.74,12.44,1.99,2.34,98.75,220.06,12.502,55.659
2020,3,2,1.4,13.35,28.51,10.12,0.0,2.38,98.72,296.0,13.209,54.516
2020,3,3,1.59,13.88,28.73,8.6,0.0,2.73,98.57,234.38,13.916,53.372
2020,3,4,1.19,13.97,29.64,9.37,3.52,2.01,98.47,126.25,16.938,65.694
2020,3,5,2.19,14.43,26.51,13.99,7.51,3.37,98.46,114.12,19.96,78.016
2020,3,6,3.48,14.37,21.92,14.22,35.17,5.23,98.32,120.12,22.982,90.338
2020,3,7,1.47,11.84,23.19,10.94,0.6,2.25,98.8,132.06,21.651,90.221
2020,3,8,1.48,12.23,25.89,9.23,0.0,2.37,99.01,242.0,20.32,90.103
2020,3,9,3.0,10.18,25.93,7.71,0.0,4.76,98.7,307.5,18.989,89.986
2020,3,10,1.16,9.2,26.48,5.28,0.0,1.9,98.6,277.81,20.513,91.872
2020,3,11,2.91,13.16,26.36,11.43,1.2,4.27,98.41,147.5,22.036,93.758
2020,3,12,2.51,14.4,27.33,13.41,3.35,3.91,98.55,135.5,23.56,95.644
2020,3,13,1.09,12.05,27.12,8.51,4.6,1.78,98.72,209.69,21.838,96.113
2020,3,14,1.41,9.39,25.01,9.73,7.26,2.4,98.9,205.81,20.117,96.583
2020,3,15,0.98,11.46,24.77,8.59,0.51,1.8,99.03,185.38,18.395,97.052
2020,3,16,1.73,10.96,27.48,9.7,0.0,2.92,99.0,323.75,17.29,93.603
2020,3,17,2.33,12.29,28.77,9.4,0.0,3.81,99.01,312.5,16.184,90.154
2020,3,18,2.37,12.34,30.01,10.95,0.0,3.91,98.83,315.06,15.079,86.705
2020,3,19,1.59,14.48,30.39,12.14,0.02,2.71,98.56,244.19,14.182,82.741
2020,3,20,0.85,16.35,30.96,12.08,0.0,1.39,98.47,140.38,13.285,78.777
2020,3,21,0.88,18.3,32.05,11.87,0.17,1.54,98.47,159.19,12.388,74.813
2020,3,22,1.8,17.63,31.37,11.37,0.01,2.9,98.65,243.75,12.257,71.47
2020,3,23,1.45,15.75,32.22,11.22,0.0,2.41,98.59,223.12,12.127,68.128
2020,3,24,1.29,18.68,32.1,12.19,0.64,2.18,98.48,164.56,11.996,64.785
2020,3,25,2.32,17.19,32.9,12.42,0.0,3.7,98.53,324.56,11.985,62.885
2020,3,26,2.88,18.0,28.87,12.91,0.0,4.35,98.61,303.5,11.973,60.986
2020,3,27,1.97,17.94,26.62,15.01,5.23,2.96,98.75,247.25,11.962,59.086
2020,3,28,2.43,15.35,30.33,12.28,0.08,3.67,98.82,305.94,10.729,56.216
2020,3,29,3.5,15.16,31.06,9.94,0.0,5.23,98.61,312.69,9.497,53.346
2020,3,30,2.98,14.52,31.24,9.69,0.0,4.55,98.64,311.12,8.264,50.476
2020,3,31,2.83,14.01,33.54,11.38,0.09,4.31,98.5,273.75,7.706,47.185
2020,4,1,1.93,18.45,34.15,12.16,0.47,2.96,98.39,233.12,7.149,43.893
2020,4,2,3.27,16.19,32.32,10.94,0.0,4.8,98.41,312.88,6.591,40.602
2020,4,3,2.98,14.35,31.56,7.79,0.0,4.55,98.59,309.69,6.052,37.688
2020,4,4,2.69,14.05,33.26,8.09,0.0,4.3,98.58,311.12,5.512,34.775
2020,4,5,1.87,16.26,34.44,9.58,0.0,3.09,98.59,252.19,4.973,31.861
2020,4,6,2.7,17.92,35.15,8.6,0.0,4.18,98.5,263.0,4.626,29.411
2020,4,7,3.12,17.99,35.37,10.0,0.0,4.63,98.3,327.19,4.279,26.962
2020,4,8,2.75,18.56,33.73,10.28,0.0,4.09,98.35,315.56,3.932,24.512
2020,4,9,2.35,16.8,34.15,9.41,0.0,3.52,98.42,306.94,3.653,22.691
2020,4,10,2.34,19.4,34.66,10.86,0.0,3.7,98.51,313.94,3.374,20.869
2020,4,11,2.39,20.2,37.51,11.47,0.0,3.64,98.65,273.81,3.095,19.048
2020,4,12,3.05,19.9,37.93,11.62,0.0,4.5,98.39,302.69,3.03,17.93
2020,4,13,2.62,20.8,39.19,14.12,0.0,3.94,98.19,306.69,2.965,16.811
2020,4,14,1.23,24.89,39.09,14.76,0.0,1.89,98.24,256.44,2.9,15.693
2020,4,15,1.73,23.76,39.99,10.02,0.0,2.88,98.23,239.0,3.16,15.464
2020,4,16,2.8,22.19,39.49,10.73,0.02,4.17,98.08,320.44,3.419,15.235
2020,4,17,1.98,22.9,37.15,10.4,0.42,3.0,98.05,244.25,3.679,15.006
2020,4,18,2.06,22.61,38.12,11.23,0.58,3.2,98.18,227.38,3.331,14.575
2020,4,19,2.33,21.89,36.36,12.93,3.04,3.45,98.17,315.44,2.983,14.145
2020,4,20,2.45,21.28,30.3,12.62,0.07,3.74,98.33,229.06,2.635,13.714
2020,4,21,1.86,21.24,34.74,12.74,0.18,2.7,98.29,274.12,2.592,13.238
2020,4,22,1.8,20.02,36.4,10.86,0.0,2.83,98.15,312.75,2.549,12.762
2020,4,23,2.19,23.73,35.73,12.01,0.29,3.27,98.07,258.19,2.506,12.286
2020,4,24,1.4,21.51,37.94,11.01,0.02,2.05,97.94,246.5,6.265,17.763
2020,4,25,1.02,25.75,36.96,11.21,0.57,1.45,97.95,136.94,10.024,23.24
2020,4,26,2.8,23.39,37.84,14.35,6.9,4.05,98.16,137.94,13.783,28.717
2020,4,27,3.62,20.0,33.77,16.4,5.62,5.05,98.54,103.5,10.794,29.074
2020,4,28,1.49,21.11,34.51,15.9,0.11,2.16,98.53,223.75,7.804,29.43
2020,4,29,1.14,23.85,37.12,14.83,0.0,1.6,98.27,227.81,4.815,29.787
2020,4,30,1.23,24.38,38.34,16.14,0.38,1.95,98.18,164.62,6.08,28.84
2020,5,1,1.85,24.36,39.86,15.69,0.0,2.76,98.03,206.75,7.345,27.894
2020,5,2,2.53,25.08,40.28,16.13,0.14,3.63,97.92,127.0,8.61,26.947
2020,5,3,2.75,24.92,36.4,16.96,8.69,3.95,98.01,117.5,7.652,27.622
2020,5,4,1.16,23.05,36.9,17.74,2.25,1.74,98.24,167.19,6.694,28.296
2020,5,5,1.38,24.58,37.48,15.62,0.19,2.02,98.12,243.69,5.736,28.971
2020,5,6,1.6,24.53,38.05,14.0,0.44,2.33,98.04,209.12,5.234,27.632
2020,5,7,2.08,22.97,37.1,15.8,3.18,2.93,98.11,243.06,4.733,26.294
2020,5,8,1.71,23.74,40.16,12.18,0.0,2.34,97.96,271.31,4.231,24.955
2020,5,9,1.45,24.27,40.89,12.73,0.0,2.03,98.01,150.81,4.021,23.514
2020,5,10,1.88,24.69,41.0,15.74,7.33,2.72,98.12,180.19,3.81,22.073
2020,5,11,1.74,22.66,35.58,15.37,1.75,2.62,98.26,150.19,3.6,20.632
2020,5,12,1.21,23.6,38.09,13.94,0.13,1.84,98.19,236.38,3.383,19.434
2020,5,13,1.68,26.15,38.33,14.98,0.12,2.38,98.05,320.25,3.165,18.235
2020,5,14,1.55,26.6,39.9,15.62,0.0,2.16,98.0,234.0,2.948,17.037
2020,5,15,3.55,25.97,40.71,14.05,0.19,4.91,97.91,315.88,2.803,15.876
2020,5,16,4.02,23.96,40.47,10.94,0.0,5.61,97.83,313.38,2.657,14.715
2020,5,17,2.27,23.62,41.89,10.36,0.0,3.37,97.67,329.38,2.512,13.554
2020,5,18,2.61,24.9,42.05,8.2,0.0,3.82,97.59,326.94,2.489,12.959
2020,5,19,2.8,24.73,42.26,4.42,0.0,4.05,97.55,229.56,2.467,12.365
2020,5,20,3.05,23.55,41.3,5.72,0.0,4.37,97.47,319.69,2.444,11.77
2020,5,21,4.06,22.72,43.45,4.96,0.0,5.73,97.38,309.0,2.447,11.59
2020,5,22,1.88,24.87,45.19,7.25,0.0,2.75,97.41,276.06,2.449,11.411
2020,5,23,2.09,30.31,45.92,6.87,0.0,2.93,97.51,250.38,2.452,11.231
2020,5,24,2.84,28.62,46.19,6.75,0.0,4.05,97.58,307.69,2.457,11.218
2020,5,25,3.21,29.23,45.58,9.63,0.0,4.56,97.52,313.94,2.461,11.205
2020,5,26,2.8,29.56,47.31,6.52,0.0,4.07,97.37,288.62,2.466,11.192
2020,5,27,1.91,30.37,47.24,6.15,0.01,2.61,97.25,206.12,3.944,12.175
2020,5,28,5.33,29.88,42.45,13.08,0.51,7.16,97.46,113.44,5.422,13.157
2020,5,29,4.28,27.76,40.43,15.63,3.41,5.73,97.73,111.62,6.9,14.14
2020,5,30,2.42,27.02,35.28,17.91,9.97,3.36,97.99,122.88,5.708,15.6
2020,5,31,1.66,24.33,34.77,19.47,22.24,2.27,98.07,109.94,4.515,17.061
2020,6,1,1.51,24.59,35.65,18.97,3.38,2.18,98.13,242.5,3.323,18.521
2020,6,2,1.57,25.11,38.06,17.06,0.59,2.29,97.94,250.5,3.244,17.679
2020,6,3,1.5,25.8,39.19,16.94,0.27,2.22,97.75,253.88,3.164,16.838
2020,6,4,2.79,26.4,37.62,18.49,3.49,3.82,97.69,126.19,3.085,15.996
2020,6,5,1.59,25.5,36.43,19.03,2.62,2.2,97.71,199.5,2.951,15.343
2020,6,6,1.27,25.95,35.84,18.04,0.6,1.73,97.67,186.62,2.816,14.691
2020,6,7,1.25,27.19,36.02,19.29,11.13,1.81,97.61,228.25,2.682,14.038
2020,6,8,1.5,26.94,39.01,17.82,0.01,2.15,97.56,252.0,2.631,13.552
2020,6,9,1.56,28.08,41.58,18.25,0.38,2.32,97.57,288.44,2.581,13.067
2020,6,10,1.64,28.66,43.17,18.12,0.0,2.43,97.47,227.69,2.53,12.581
2020,6,11,1.11,29.94,41.87,18.71,0.1,1.59,97.39,211.81,2.529,12.385
2020,6,12,1.05,30.65,42.97,18.63,0.0,1.64,97.23,174.94,2.529,12.189
2020,6,13,1.45,29.93,42.36,18.37,0.07,2.09,97.29,145.25,2.528,11.993
2020,6,14,1.2,29.12,41.67,18.23,0.2,1.73,97.46,209.56,2.521,11.887
2020,6,15,1.23,29.16,42.84,16.22,0.38,1.9,97.25,248.56,2.515,11.78
2020,6,16,1.12,29.31,43.0,12.72,0.14,1.62,97.06,197.88,2.508,11.674
2020,6,17,1.56,27.11,41.85,15.69,0.62,2.4,97.07,166.94,2.544,11.682
2020,6,18,1.96,28.26,43.24,17.49,0.62,2.91,97.12,191.81,2.58,11.689
2020,6,19,1.68,29.3,43.1,17.94,0.0,2.4,97.23,206.69,2.616,11.697
2020,6,20,1.98,30.65,41.96,19.7,3.6,2.76,97.35,217.44,2.613,11.752
2020,6,21,1.39,30.51,40.57,20.58,0.01,1.95,97.38,117.38,2.609,11.807
2020,6,22,1.23,28.98,38.58,20.96,8.59,1.7,97.4,187.31,2.606,11.862
2020,6,23,3.42,29.56,40.2,21.87,1.15,4.59,97.61,121.62,2.877,12.236
2020,6,24,2.7,28.69,34.12,24.06,1.35,3.62,97.68,116.38,3.147,12.611
2020,6,25,1.52,29.06,39.91,23.45,3.33,2.07,97.42,242.94,3.418,12.985
2020,6,26,2.05,29.39,40.56,22.36,0.2,2.91,97.28,249.94,3.543,13.453
2020,6,27,3.38,31.07,43.12,20.37,0.21,4.74,97.17,281.25,3.668,13.921
2020,6,28,3.67,31.21,42.77,20.76,0.24,5.17,97.15,284.5,3.793,14.389
2020,6,29,2.69,32.01,42.55,20.14,0.4,3.81,97.3,259.44,3.487,14.183
2020,6,30,2.34,30.0,38.89,22.61,2.6,3.2,97.52,117.25,3.18,13.978
2020,7,1,1.48,30.08,40.15,22.52,1.2,2.06,97.38,92.38,2.874,13.772
2020,7,2,1.74,30.15,38.66,23.85,11.49,2.47,97.16,211.31,3.04,14.143
2020,7,3,1.76,29.81,40.46,23.9,9.7,2.56,97.13,162.19,3.207,14.513
2020,7,4,1.88,30.59,42.61,22.76,5.71,2.63,97.09,143.12,3.373,14.884
2020,7,5,2.15,28.11,33.28,24.93,31.64,3.02,97.19,101.38,4.67,15.348
2020,7,6,1.91,27.12,37.78,22.63,0.03,2.64,97.16,93.0,5.968,15.812
2020,7,7,4.4,26.48,33.65,23.71,10.66,6.14,97.53,108.44,7.265,16.276
2020,7,8,2.68,26.3,35.52,24.07,3.43,3.75,97.6,137.44,8.27,20.491
2020,7,9,1.86,28.58,37.93,23.99,0.75,2.63,97.22,243.88,9.276,24.706
2020,7,10,3.3,29.43,41.9,22.27,0.78,4.67,96.99,278.5,10.281,28.921
2020,7,11,2.73,29.69,39.65,23.05,4.1,3.91,97.07,273.12,8.521,29.313
2020,7,12,1.25,29.4,36.43,23.73,9.89,1.8,97.24,205.12,6.762,29.704
2020,7,13,2.28,27.62,38.79,23.19,0.0,3.18,97.26,300.06,5.002,30.096
2020,7,14,1.75,28.58,40.55,21.77,0.0,2.52,97.35,265.31,6.117,29.151
2020,7,15,2.66,29.15,38.71,22.75,0.22,3.66,97.46,112.38,7.233,28.205
2020,7,16,2.99,27.17,38.18,23.33,3.08,4.12,97.38,115.56,8.348,27.26
2020,7,17,2.43,28.75,34.83,25.33,23.44,3.44,97.46,119.0,13.932,39.409
2020,7,18,1.22,28.2,36.62,25.75,16.91,1.77,97.49,162.94,19.516,51.557
2020,7,19,1.92,28.92,35.41,26.4,16.53,2.82,97.28,249.0,25.1,63.706
2020,7,20,2.67,28.65,37.26,25.2,11.44,3.85,97.14,280.06,23.686,71.361
2020,7,21,1.38,27.53,33.56,25.82,23.14,2.09,97.44,240.25,22.271,79.015
2020,7,22,1.4,25.99,30.99,25.01,21.7,2.12,97.59,247.38,20.857,86.67
2020,7,23,1.73,24.45,33.91,23.56,0.27,2.53,97.52,269.69,20.488,86.744
2020,7,24,2.14,24.97,33.65,24.05,1.36,3.19,97.82,114.94,20.12,86.817
2020,7,25,2.11,25.14,34.28,24.45,1.6,3.05,98.0,115.0,19.751,86.891
2020,7,26,1.13,25.79,34.52,24.97,9.66,1.7,97.93,186.5,21.174,88.283
2020,7,27,1.98,27.6,36.46,23.99,0.69,3.0,97.63,251.94,22.596,89.675
2020,7,28,2.06,27.65,36.69,25.34,13.16,3.2,97.38,268.06,24.019,91.067
2020,7,29,1.95,26.5,36.55,25.62,22.67,2.94,97.43,215.38,23.664,93.856
2020,7,30,1.4,25.64,31.27,25.73,26.98,2.06,97.71,115.06,23.31,96.644
2020,7,31,1.06,26.3,32.73,26.39,9.46,1.62,97.56,205.81,22.955,99.433
2020,8,1,1.55,26.76,33.26,26.13,3.54,2.3,97.5,234.38,22.797,98.771
2020,8,2,1.98,26.13,34.04,25.59,0.54,3.12,97.3,284.94,22.64,98.108
2020,8,3,1.97,26.99,35.41,26.23,0.77,3.05,96.9,274.81,22.482,97.446
2020,8,4,1.35,27.73,35.92,26.13,0.66,2.11,96.77,270.69,21.204,96.089
2020,8,5,1.58,27.31,33.59,26.23,1.37,2.48,96.99,125.94,19.926,94.732
2020,8,6,3.35,26.65,35.45,25.49,1.29,4.91,97.36,103.38,18.648,93.375
2020,8,7,2.71,26.19,34.0,25.87,0.4,3.94,97.5,109.12,20.731,95.353
2020,8,8,0.98,27.48,34.76,26.3,4.57,1.44,97.3,255.06,22.814,97.33
2020,8,9,0.7,27.9,33.4,26.04,6.62,1.12,97.24,210.0,24.897,99.308
2020,8,10,1.63,27.05,33.51,26.49,4.61,2.4,97.35,140.75,24.957,101.798
2020,8,11,2.08,26.96,31.12,26.51,16.89,3.17,97.31,223.62,25.017,104.288
2020,8,12,2.05,27.09,34.48,27.06,11.51,3.11,97.19,246.19,25.077,106.778
2020,8,13,1.83,26.83,33.35,26.8,10.92,2.68,97.19,149.56,25.095,107.094
2020,8,14,1.93,26.23,31.33,26.21,8.12,2.9,97.16,112.94,25.112,107.411
2020,8,15,1.96,26.14,33.11,25.96,1.87,2.95,97.15,135.06,25.13,107.727
2020,8,16,1.67,25.89,34.21,26.26,0.54,2.5,97.23,135.56,25.173,108.351
2020,8,17,1.56,26.83,34.48,26.62,2.93,2.34,97.28,139.62,25.215,108.976
2020,8,18,1.61,26.91,32.91,27.05,6.7,2.42,97.3,208.38,25.258,109.6
2020,8,19,1.15,27.27,31.99,27.24,28.7,1.85,97.23,214.44,23.742,108.553
2020,8,20,1.98,25.4,29.93,26.19,37.43,3.02,97.55,135.44,22.225,107.507
2020,8,21,2.01,24.75,31.86,24.74,0.53,3.07,97.8,105.5,20.709,106.46
2020,8,22,2.13,24.79,32.0,24.82,0.66,3.24,97.72,98.38,21.063,104.45
2020,8,23,2.91,24.62,32.25,25.21,0.65,4.3,97.54,100.81,21.416,102.441
2020,8,24,2.87,25.26,31.97,25.26,0.41,4.28,97.54,118.31,21.77,100.431
2020,8,25,2.32,24.94,32.38,25.49,0.35,3.43,97.71,134.75,22.048,100.989
2020,8,26,1.33,25.76,33.02,25.75,0.65,2.08,97.79,198.25,22.326,101.548
2020,8,27,0.68,26.18,32.69,26.33,3.7,1.06,97.68,221.5,22.604,102.106
2020,8,28,1.44,26.56,32.05,25.91,13.05,2.18,97.56,224.81,20.974,100.65
2020,8,29,0.87,25.51,32.97,24.87,8.12,1.34,97.6,95.38,19.345,99.193
2020,8,30,4.11,25.0,31.12,24.55,0.24,6.12,97.61,98.06,17.715,97.737
2020,8,31,2.58,24.37,32.29,24.29,0.15,3.88,97.82,146.06,16.986,93.993
2020,9,1,1.28,24.55,33.39,25.03,0.0,2.02,97.88,205.62,16.258,90.25
2020,9,2,0.96,25.4,32.2,24.94,0.0,1.59,98.1,202.06,15.529,86.506
2020,9,3,1.98,25.45,33.23,25.01,0.01,3.07,98.17,107.31,15.38,83.021
2020,9,4,1.55,25.49,33.15,25.09,0.15,2.33,98.05,95.81,15.23,79.535
2020,9,5,1.07,25.51,33.17,25.01,1.99,1.74,97.84,197.75,15.081,76.05
2020,9,6,0.98,25.24,32.21,24.41,0.72,1.48,97.77,311.38,13.888,73.087
2020,9,7,1.21,25.07,33.91,24.33,2.1,1.98,97.82,307.38,12.696,70.123
2020,9,8,1.66,24.52,33.9,23.94,1.45,2.51,97.88,305.94,11.503,67.16
2020,9,9,1.74,24.17,33.89,23.3,0.0,2.7,97.9,301.69,10.919,63.747
2020,9,10,1.94,24.19,34.72,23.51,0.0,2.94,97.61,308.81,10.336,60.335
2020,9,11,1.2,25.19,35.84,23.05,0.0,1.77,97.66,240.5,9.752,56.922
2020,9,12,1.26,24.05,34.79,22.4,0.0,1.94,97.97,265.5,9.274,53.848
2020,9,13,1.2,24.36,35.43,21.57,0.43,1.84,97.94,318.69,8.797,50.775
2020,9,14,1.25,25.4,34.15,20.3,0.87,1.85,97.86,318.69,8.319,47.701
2020,9,15,1.38,24.1,34.67,20.73,0.0,2.05,97.79,288.5,7.782,45.029
2020,9,16,1.54,25.5,36.33,21.8,0.0,2.32,97.75,271.75,7.244,42.356
2020,9,17,2.5,24.75,36.75,22.15,0.0,3.88,97.67,295.25,6.707,39.684
2020,9,18,2.44,24.73,37.05,20.85,0.0,3.71,97.61,302.12,6.338,37.315
2020,9,19,1.36,26.11,36.62,20.83,0.0,1.98,97.64,296.75,5.969,34.946
2020,9,20,1.52,23.98,36.57,20.12,0.0,2.34,97.58,140.31,5.6,32.577
2020,9,21,1.59,24.21,37.16,19.84,0.03,2.47,97.49,220.31,5.589,31.157
2020,9,22,1.12,25.39,36.7,22.31,1.02,1.82,97.55,72.75,5.577,29.737
2020,9,23,1.52,25.97,35.44,23.2,1.3,2.19,97.57,125.94,5.566,28.317
2020,9,24,1.74,25.47,35.7,21.3,0.13,2.62,97.7,263.62,5.162,27.013
2020,9,25,2.2,23.38,36.84,18.15,0.0,3.44,97.64,307.5,4.758,25.708
2020,9,26,1.38,22.76,36.3,16.87,0.0,2.28,97.71,267.25,4.354,24.404
2020,9,27,1.28,22.32,36.24,15.62,0.0,2.03,97.94,282.06,4.111,23.086
2020,9,28,1.98,21.74,36.26,14.89,0.0,3.13,98.06,318.88,3.867,21.769
2020,9,29,2.46,20.43,36.59,14.48,0.0,4.0,97.97,323.88,3.624,20.451
2020,9,30,2.55,19.86,36.23,14.16,0.0,4.07,97.89,318.94,3.485,19.433
2020,10,1,2.06,19.61,36.68,13.07,0.0,3.22,97.85,243.75,3.345,18.416
2020,10,2,1.67,20.06,36.94,12.91,0.0,2.6,97.93,303.06,3.206,17.398
2020,10,3,1.68,20.61,36.69,11.5,0.0,2.69,98.03,303.69,3.117,16.684
2020,10,4,1.55,19.69,35.87,10.58,0.0,2.55,98.13,311.12,3.029,15.971
2020,10,5,1.91,18.95,37.22,11.11,0.0,3.23,98.03,314.69,2.94,15.257
2020,10,6,1.98,18.69,36.62,9.9,0.0,3.23,98.1,330.56,2.887,14.808
2020,10,7,1.56,19.6,36.92,9.33,0.0,2.48,98.27,254.25,2.835,14.36
2020,10,8,1.6,20.26,36.28,9.63,0.0,2.43,98.34,225.06,2.782,13.911
2020,10,9,1.16,20.02,36.37,10.55,0.0,2.0,98.35,284.75,2.743,13.6
2020,10,10,1.77,20.33,35.83,12.3,0.0,2.91,98.21,316.31,2.703,13.288
2020,10,11,1.54,19.06,36.41,11.6,0.0,2.52,98.03,325.38,2.664,12.977
2020,10,12,0.98,21.16,35.94,11.18,0.0,1.66,97.92,331.75,2.653,12.8
2020,10,13,1.07,21.92,35.68,12.55,0.0,1.73,98.03,194.12,2.641,12.624
2020,10,14,1.05,21.93,35.56,13.77,0.0,2.03,98.12,322.31,2.63,12.447
2020,10,15,1.53,21.18,35.91,10.51,0.0,2.66,98.17,329.31,2.638,12.413
2020,10,16,1.66,19.63,34.92,7.9,0.0,2.86,98.16,322.25,2.645,12.378
2020,10,17,1.66,19.58,34.69,7.57,0.0,2.78,98.24,326.12,2.653,12.344
2020,10,18,2.27,17.97,34.37,6.41,0.0,3.77,98.21,313.69,2.64,12.287
2020,10,19,2.35,17.33,34.83,6.44,0.0,3.84,98.15,312.19,2.626,12.229
2020,10,20,2.22,16.12,34.66,3.82,0.0,3.72,98.17,316.19,2.613,12.172
2020,10,21,1.6,17.64,34.92,3.35,0.0,2.5,98.28,278.75,2.618,12.133
2020,10,22,1.57,20.21,35.0,8.68,0.0,2.65,98.17,190.25,2.623,12.093
2020,10,23,1.83,17.8,34.36,6.58,0.0,3.01,98.14,248.62,2.628,12.054
2020,10,24,1.72,18.24,33.33,4.72,0.0,2.74,98.22,263.56,2.617,12.034
2020,10,25,1.45,17.8,33.41,3.58,0.0,2.26,98.46,243.19,2.606,12.013
2020,10,26,1.95,16.74,33.19,4.0,0.0,3.25,98.58,320.44,2.595,11.993
2020,10,27,2.16,15.93,32.08,3.62,0.0,3.46,98.57,317.38,2.598,11.961
2020,10,28,1.3,15.09,31.55,1.73,0.0,2.09,98.66,313.88,2.601,11.929
2020,10,29,1.14,15.3,31.68,2.11,0.0,2.14,98.75,253.69,2.604,11.897
